url,naziv,cijena,lokacija,lat,lng,Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija
https://www.olx.ba/artikal/31281114/stan-mejtas-garsonjera-adaptiran/,[IZDAVANJE] Stan Mejtaš/GARSONJERA/ADAPTIRAN,390 KM,Sarajevo - Centar,43.862633,18.418956,28,Garsonjera,Armaganuša,Ostalo,
https://www.olx.ba/artikal/30894495/dvoiposoban-stan-na-grbavici/,[IZDAVANJE] Dvoiposoban stan na Grbavici,400 KM,Novo Sarajevo,43.85047,18.397374,63,Trosoban (3),,,
https://www.olx.ba/artikal/31280571/prostor-izdaje-trosoban-stan-novogradnja-bistrik/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, novogradnja, Bistrik",900 KM,Stari Grad,43.856907,18.440587,71,Trosoban (3),Hadžiabdinica,Novogradnja,
https://www.olx.ba/artikal/31280466/izdajem-stan-na-sokolju/,[IZDAVANJE] Izdajem Stan na Sokolju,200 KM,Sarajevo - Centar,43.857451,18.435727,200,Dvosoban (2),,,
https://www.olx.ba/artikal/31280071/prostor-izdaje-trosoban-stan-85m2-centar/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, 85m2, Centar",1.600 KM,Sarajevo - Centar,43.857048,18.420372,85,Trosoban (3),Kulovića,1960-1969,
https://www.olx.ba/artikal/30936991/nedavno-renoviran-stan-u-centru-sarajeva-gorica-81m2/,"[IZDAVANJE] Nedavno renoviran Stan u Centru Sarajeva, Gorica 81m2",700 KM,Sarajevo - Centar,43.861117,18.408393,81,Dvosoban (2),Odobasina 51,1990-1999,Istok
https://www.olx.ba/artikal/14572746/luksuzan-stan-ferhadija/,[IZDAVANJE] Luksuzan stan Ferhadija,3.500 KM,Stari Grad,43.859383,18.426994,230,Petosoban i više,Ferhadija,,Jug
https://www.olx.ba/artikal/14886264/stan-skenderija-110-m2/,[IZDAVANJE] Stan Skenderija 110 m2,1.500 KM,Stari Grad,43.859321,18.427675,110,Trosoban (3),Skenderija,,Jugoistok
https://www.olx.ba/artikal/14555505/stan-centar-marijin-dvor-80-m2/,"[IZDAVANJE] Stan, Centar Marijin Dvor 80 m2",1.000 KM,Sarajevo - Centar,43.856406,18.407862,80,Trosoban (3),Kralja Tvrtka,,Zapad
https://www.olx.ba/artikal/14506225/stan-centar/,[IZDAVANJE] Stan Centar,800 KM,Sarajevo - Centar,43.858778,18.421037,87,Trosoban (3),Petrakijina,,Jugozapad
https://www.olx.ba/artikal/27677431/stan-bosmal/,[IZDAVANJE] Stan Bosmal,PO DOGOVORU,"Sarajevo, Novi Grad",43.84691,18.374379,220,Četverosoban (4),Milana Preloga,2010+,Sjeverozapad
https://www.olx.ba/artikal/14572538/stan-kod-katedrale-55-m2/,[IZDAVANJE] Stan kod katedrale 55 m2,800 KM,Stari Grad,43.86069,18.425416,55,Dvosoban (2),Josipa Štadlera,,
https://www.olx.ba/artikal/31278729/stan-grbavica-vilsonovo-na-dan-kratko-dugorocno/,"[IZDAVANJE] Stan Grbavica, Vilsonovo, na dan, kratko/dugoročno",PO DOGOVORU,Novo Sarajevo,43.850965,18.388233,50,Dvosoban (2),,,
https://www.olx.ba/artikal/31278127/jednosoban-namjesten-stan-sarajevo-malta/,[ZAVRŠENO] Jednosoban namješten stan - Sarajevo/Malta,360 KM,Novo Sarajevo,43.853874,18.379049,39,Jednosoban (1),Paromlinska,1970-1979,Jug
https://www.olx.ba/artikal/31200816/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,300 KM,Sarajevo - Centar,43.861727,18.418457,35,Jednosoban (1),Kovaceva,,
https://www.olx.ba/artikal/27252192/stan-sarajevo-marijin-dvor-za-najam-nova-cijena/,[IZDAVANJE] Stan Sarajevo - Marijin dvor za najam NOVA CIJENA,800 KM,Sarajevo - Centar,43.856259,18.405223,72,Trosoban (3),Franca Lehara,,
https://www.olx.ba/artikal/30531004/dvoetazni-stan-sarajevo-stari-grad-za-najam/,[IZDAVANJE] Dvoetazni stan Sarajevo - Stari grad za najam,1.000 KM,Stari Grad,43.857371,18.432562,107,Trosoban (3),Isevica sokak,,
https://www.olx.ba/artikal/26588275/stan-sarajevo-marijin-dvor-za-najam-nova-cijena/,[IZDAVANJE] Stan Sarajevo - Marijin Dvor za najam NOVA CIJENA,800 KM,Sarajevo - Centar,43.856351,18.40518,72,Dvosoban (2),Franca Lehara,,
https://www.olx.ba/artikal/26878258/cetverosoban-stan-i-garaza-novogradnja-skenderija/,[IZDAVANJE] Četverosoban stan i garaža novogradnja Skenderija,2.500 KM,Sarajevo - Centar,43.854139,18.418548,130,Četverosoban (4),Skenderija,Novogradnja,Jug
https://www.olx.ba/artikal/26877620/trosoban-stan-sa-garazom-centar-sarajevo/,[IZDAVANJE] Trosoban stan sa garazom Centar Sarajevo,1.650 KM,Sarajevo - Centar,43.860575,18.41284,85,Trosoban (3),Centar,Novogradnja,Jug
https://www.olx.ba/artikal/29956543/izdajem-dvosoban-stan-novogradnja-centar/,[IZDAVANJE] Izdajem dvosoban stan novogradnja centar,630 KM,Sarajevo - Centar,43.852793,18.411145,41,Dvosoban (2),Muamera Omerbegovica,Novogradnja,
https://www.olx.ba/artikal/31020531/prostor-izdaje-cetverosoban-stan-kovacici/,"[IZDAVANJE] PROSTOR izdaje: Četverosoban stan, Kovačići",550 KM,Novo Sarajevo,43.852312,18.405882,70,Četverosoban (4),Ljubljanska,2000-2009,Istok
https://www.olx.ba/artikal/31222119/iznajmljujem-stan-na-duzi-period/,[IZDAVANJE] Iznajmljujem stan na duzi period,550 KM,Sarajevo - Centar,43.872451,18.404358,59,Trosoban (3),"Jukiceva, Kosevsko brdo",,Jugozapad
https://www.olx.ba/artikal/30757658/stan-u-centru-sarajeva-kod-katedrale/,[IZDAVANJE] Stan u centru Sarajeva - kod Katedrale,299 KM,Sarajevo - Centar,43.862153,18.426946,40,Jednosoban (1),Karpuzova 15,,Istok
https://www.olx.ba/artikal/30648522/dvosoban-namjesten-stan/,[IZDAVANJE] DVOSOBAN NAMJESTEN STAN,PO DOGOVORU,"Sarajevo, Novi Grad",43.838539,18.36293,45,Dvosoban (2),KODŽINA 85,,
https://www.olx.ba/artikal/30726484/stan-hrasno-brdo-iznajmljivanje/,[IZDAVANJE] Stan Hrasno brdo iznajmljivanje,210 KM,Novo Sarajevo,,,78,Dvosoban (2),,,
https://www.olx.ba/artikal/18507289/stan-sarajevo-grbavica/,[IZDAVANJE] Stan Sarajevo Grbavica,PO DOGOVORU,"Sarajevo, Novi Grad",43.851368,18.3954,70,Četverosoban (4),Grbavicka 40,,Jugoistok
https://www.olx.ba/artikal/18514551/stan-na-grbavici/,[IZDAVANJE] Stan na Grbavici,PO DOGOVORU,"Sarajevo, Novi Grad",43.851089,18.3954,70,Četverosoban (4),Grbavicka 40,,Jugoistok
https://www.olx.ba/artikal/31268785/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,350 KM,Sarajevo - Centar,,,64,Dvosoban (2),,,
https://www.olx.ba/artikal/24568289/stan-grbavica-vraca-izdavanje-sarajevo/,"[IZDAVANJE] Stan, grbavica vraca, izdavanje, sarajevo",PO DOGOVORU,Novo Sarajevo,43.847775,18.395169,60,Dvosoban (2),Banjalucka 25,,
https://www.olx.ba/artikal/26799977/stan-na-odlicnoj-lokaciji/,[IZDAVANJE] STAN NA ODLICNOJ LOKACIJI,550 KM,Novo Sarajevo,43.855461,18.381121,56,Dvosoban (2),MARKA MARULIĆA 19,,Istok
https://www.olx.ba/artikal/27535793/stan-sarajevo-novo-sarajevo/,[IZDAVANJE] Stan Sarajevo-Novo Sarajevo,550 KM,Novo Sarajevo,,,72,Trosoban (3),Zahira Panjete 7E,,
https://www.olx.ba/artikal/23818591/sigenx-izdaje-stan-marijin-dvor-terasa-130-m2/,[IZDAVANJE] SIGENX izdaje: Stan / Marijin dvor / terasa 130 m2,1.300 KM,Sarajevo - Centar,43.855988,18.410587,105,Trosoban (3),Đoke Mazalića,,
https://www.olx.ba/artikal/31265437/prostor-izdaje-trosoban-stan-nedzarici/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, Nedžarići",600 KM,"Sarajevo, Novi Grad",43.843028,18.332612,65,Trosoban (3),Dr. Silve Rizvanbegović,2010+,
https://www.olx.ba/artikal/27589582/sigenx-izdaje-dvosoban-stan-mejtas-novogradnja/,[IZDAVANJE] Sigenx izdaje: Dvosoban stan Mejtaš/ Novogradnja,700 KM,Sarajevo - Centar,43.862122,18.4199,60,Dvosoban (2),Dola,,Sjeveroistok
https://www.olx.ba/artikal/31253607/jednosoban-stan/,[IZDAVANJE] Jednosoban stan,300 KM,Sarajevo - Centar,43.869177,18.404311,38,Jednosoban (1),Muhameda Hadzijahića,,
https://www.olx.ba/artikal/31265180/prostor-izdaje-moderan-dvosoban-stan-dalmatinska/,"[IZDAVANJE] PROSTOR izdaje: Moderan dvosoban stan, Dalmatinska",750 KM,Sarajevo - Centar,43.859492,18.420436,52,Dvosoban (2),Dalmatinska,Prije 1950,
https://www.olx.ba/artikal/29292214/prostor-izdaje-dvosoban-stan-vrtovi-sunca/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Vrtovi Sunca",600 KM,Sarajevo - Centar,43.87838,18.415651,50,Dvosoban (2),Midhata Karića Mitketa,2010+,
https://www.olx.ba/artikal/29302153/prostor-izdaje-dvosoban-stan-centar/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Centar",450 KM,Sarajevo - Centar,43.861581,18.414493,43,Dvosoban (2),Hadži Idrizova,1970-1979,Istok
https://www.olx.ba/artikal/25308148/prostor-izdaje-dvoetazni-stan-220m2-grbavica/,"[IZDAVANJE] PROSTOR izdaje: Dvoetažni stan, 220m2, Grbavica",PO DOGOVORU,Novo Sarajevo,43.846594,18.390314,220,Četverosoban (4),Ante Fiamenga,,Jug
https://www.olx.ba/artikal/31264188/stan-sarajevo-centar-marin-dvor/,[IZDAVANJE] Stan Sarajevo - Centar Marin dvor.,300 KM,Sarajevo - Centar,43.115998,18.411219,37,Jednosoban (1),1960-1969,,
https://www.olx.ba/artikal/29280571/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,1.000 KM,Sarajevo - Centar,,,80,Dvosoban (2),Gabelina,1990-1999,Jugoistok
https://www.olx.ba/artikal/31262772/dvosoban-stan-ilidza-pejton-61-m2/,[IZDAVANJE] DVOSOBAN STAN ILIDŽA PEJTON 61 m2,400 KM,Ilidža,43.834316,18.304932,61,Dvosoban (2),Edhema Eke Džubura,1970-1979,Jugoistok
https://www.olx.ba/artikal/31261079/stan-s-tri-spavace-sobe-ukljucene-rezije-cobanija/,[IZDAVANJE] Stan s tri spavaće sobe | Uključene režije | Čobanija,1.200 KM,Sarajevo - Centar,43.853561,18.42009,86,Četverosoban (4),Ejuba Ademovica,,Sjever
https://www.olx.ba/artikal/31262467/izdaje-se-stan-hrasno/,[IZDAVANJE] Izdaje se stan Hrasno,450 KM,Novo Sarajevo,43.858178,18.41222,45,Jednoiposoban (1.5),Trg heroja Hrasno,,
https://www.olx.ba/artikal/30902440/stan-sa-centar-40-m2-250-km/,"[IZDAVANJE] Stan, SA - Centar, 40 m2, 250 KM",250 KM,Sarajevo - Centar,43.880257,18.409143,40,Jednoiposoban (1.5),Slatina br.40,2000-2009,Jug
https://www.olx.ba/artikal/31189109/stan-sarajevo/,[IZDAVANJE] Stan Sarajevo,280 KM,Sarajevo - Centar,43.879587,18.388529,38,Garsonjera,Alipasina 197A,Novogradnja,
https://www.olx.ba/artikal/31167014/stan-za-studente/,[IZDAVANJE] Stan za studente,PO DOGOVORU,Ilidža,43.818619,18.310591,30,Garsonjera,Đananova 22,Novogradnja,Sjever
https://www.olx.ba/artikal/31249363/stan-sarajevo-stari-grad/,[IZDAVANJE] Stan Sarajevo-Stari Grad,PO DOGOVORU,Stari Grad,,,100,Trosoban (3),,,
https://www.olx.ba/artikal/31260735/trosoban-stan-centar-sarajevo/,[IZDAVANJE] TROSOBAN STAN CENTAR SARAJEVO,1.250 KM,Sarajevo - Centar,43.857914,18.416775,87,Trosoban (3),MIS IRBINA 18,1980-1989,Sjeverozapad
https://www.olx.ba/artikal/31260084/stan-skenderija-centar/,[IZDAVANJE] Stan Skenderija Centar,PO DOGOVORU,Sarajevo - Centar,43.855114,18.419578,40,Jednosoban (1),Skenderija 31,1980-1989,Ostalo
https://www.olx.ba/artikal/31208764/izdajem-stan-u-ul-ferde-hauftmana-10-3-sprat/,[IZDAVANJE] Izdajem stan u ul Ferde Hauftmana 10 3 sprat,PO DOGOVORU,Novo Sarajevo,43.85406,18.392567,56,Dvosoban (2),ferde hautmana 10,1990-1999,Ostalo
https://www.olx.ba/artikal/31256463/stan-iznajmljivanje-kosevsko-brdo/,[IZDAVANJE] Stan iznajmljivanje Koševsko brdo,450 KM,Sarajevo - Centar,43.870708,18.403807,50,Dvosoban (2),"Muhameda Hadžijahića 10, Sarajevo Centar",1980-1989,Zapad
https://www.olx.ba/artikal/31257121/prostor-izdaje-dvosoban-stan-marijin-dvor/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Marijin Dvor",450 KM,Sarajevo - Centar,43.856274,18.410029,40,Dvosoban (2),Valtera Perića,1960-1969,
https://www.olx.ba/artikal/27676682/izdaje-se-stan-cobanija/,"[IZDAVANJE] Izdaje se stan, Čobanija",550 KM,Sarajevo - Centar,43.855187,18.421616,44,Jednoiposoban (1.5),Čobanija,,
https://www.olx.ba/artikal/31256634/prostor-izdaje-trosoban-stan-centar/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, Centar",1.200 KM,Sarajevo - Centar,43.857721,18.42299,63,Trosoban (3),Branilaca Sarajeva,1960-1969,
https://www.olx.ba/artikal/30663141/stan-na-dan-grbavica-do-10-osoba/,[IZDAVANJE] Stan na Dan Grbavica do 10 osoba,PO DOGOVORU,Novo Sarajevo,43.849341,18.396537,100,Četverosoban (4),Grbavička,,
https://www.olx.ba/artikal/30872620/stan-na-dan-sarajevo-stup-nov-062-04-66-04/,"[IZDAVANJE] STAN NA DAN SARAJEVO/STUP ""NOV"" 062/ 04 66 04",PO DOGOVORU,Ilidža,43.841159,18.325141,85,Trosoban (3),Stupska 1A,Novogradnja,Ostalo
https://www.olx.ba/artikal/28186766/stan-na-dan-sarajevo-novo-sarajevo/,[IZDAVANJE] Stan na dan Sarajevo-Novo Sarajevo,PO DOGOVORU,Novo Sarajevo,43.849384,18.364923,43,Dvosoban (2),Nova Otoka,,
https://www.olx.ba/artikal/31255544/prostor-izdaje-dvosoban-stan-grbavica/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Grbavica",800 KM,Novo Sarajevo,43.849108,18.390507,64,Dvosoban (2),Behdžeta Mutevelića,1970-1979,
https://www.olx.ba/artikal/31254218/stan-sarajevo-novi-grad/,,250 KM,,,,,,,,
https://www.olx.ba/artikal/31087158/dnevno-i-visednevno-stan-apartmani-sobe-sarajevo-centar/,"[IZDAVANJE] Dnevno i višednevno stan-apartmani,sobe,Sarajevo-Centar",40 KM,Sarajevo - Centar,43.861473,18.412572,87,Petosoban i više,Sutjeska br. 18,,Jugozapad
https://www.olx.ba/artikal/22756472/stan-u-sarajevu/,[IZDAVANJE] Stan u Sarajevu,450 KM,"Sarajevo, Novi Grad",43.836974,18.328084,52,Dvosoban (2),,,
https://www.olx.ba/artikal/31251606/opremljen-stan-centar-ilidza/,"[IZDAVANJE] Opremljen Stan, Centar Ilidza",100 KM,Ilidža,43.831406,18.300211,48,Dvosoban (2),,,
https://www.olx.ba/artikal/27313898/novi-stan-na-visnjiku/,[IZDAVANJE] Novi Stan na Višnjiku,700 KM,Sarajevo - Centar,43.865727,18.415995,57,Trosoban (3),Višnjik,2000-2009,Jugoistok
https://www.olx.ba/artikal/30607358/stan-57m2-luzani-ilidza/,[IZDAVANJE] Stan 57m2/Lužani Ilidža,690 KM,Ilidža,43.833357,18.300469,58,Dvosoban (2),Josipa Pančića,Ostalo,
https://www.olx.ba/artikal/29312334/stan-u-starom-gradu-apartment-in-the-old-town/,[IZDAVANJE] Stan u starom gradu/apartment in the old town,1.800 KM,Stari Grad,43.860033,18.429987,120,Trosoban (3),,,
https://www.olx.ba/artikal/30896231/stan-u-kuci/,[IZDAVANJE] Stan u kuci,300 KM,Novo Sarajevo,43.862038,18.386769,70,Dvosoban (2),Humska 85,1970-1979,Jug
https://www.olx.ba/artikal/30446104/stan-na-dan-sarajevo/,[IZDAVANJE] Stan na dan Sarajevo,20 KM,Stari Grad,43.854256,18.429685,26,Garsonjera,Bistrik,,
https://www.olx.ba/artikal/31249136/stan-sarajevo-marin-dvor/,[IZDAVANJE] Stan Sarajevo - Marin Dvor,600 KM,Sarajevo - Centar,43.857363,18.41138,74,Dvosoban (2),Valtera Perića,1960-1969,Jugoistok
https://www.olx.ba/artikal/30371992/stan-u-centru-sarajeva/,[IZDAVANJE] Stan u centru Sarajeva,500 KM,Sarajevo - Centar,43.857972,18.419245,42,Jednosoban (1),ŠENOINA 8,,
https://www.olx.ba/artikal/31248132/iznajmljujem-namjesten-stan/,[IZDAVANJE] Iznajmljujem namješten stan,400 KM,"Sarajevo, Novi Grad",43.844658,18.371089,63,Trosoban (3),,,
https://www.olx.ba/artikal/29729987/stan-na-dan-u-strogom-centru/,[IZDAVANJE] Stan na dan u strogom centru,60 KM,Sarajevo - Centar,43.86039,18.414332,64,Dvosoban (2),kosevo 10,,
https://www.olx.ba/artikal/31247026/iznajmljujem-stan/,[IZDAVANJE] Iznajmljujem stan,300 KM,Novo Sarajevo,43.85406,18.392567,55,Dvosoban (2),Radnička 42,,
https://www.olx.ba/artikal/26232968/stan-centar-marijin-dvor-72-m2/,[IZDAVANJE] Stan Centar/ Marijin Dvor/ 72 m2,PO DOGOVORU,Sarajevo - Centar,43.856816,18.403678,72,Trosoban (3),Franca Lehara br.1,,
https://www.olx.ba/artikal/31246446/kompletno-renoviran-moderno-namjesten-stan-hrasno/,"[IZDAVANJE] Kompletno renoviran, moderno namjesten stan - Hrasno",PO DOGOVORU,Novo Sarajevo,43.847445,18.38318,50,Dvosoban (2),ul Porodice Ribar,,
https://www.olx.ba/artikal/31246709/prostor-izdaje-dvosoban-stan-novogradnja-skenderija/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, novogradnja, Skenderija",800 KM,Sarajevo - Centar,43.854278,18.419385,45,Dvosoban (2),Adila Greba,2015+,
https://www.olx.ba/artikal/31238217/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,PO DOGOVORU,Sarajevo - Centar,43.868788,18.403733,40,Jednoiposoban (1.5),Muhameda Hadzijahica 30,,
https://www.olx.ba/artikal/31246051/prostor-izdaje-nenamjesten-dvosoban-stan-dobrinja/,"[IZDAVANJE] PROSTOR izdaje: nenamjesten dvosoban stan, Dobrinja",300 KM,"Sarajevo, Novi Grad",43.826559,18.341668,40,Dvosoban (2),Habibe Stočević,2015+,
https://www.olx.ba/artikal/30799989/stan-kosevsko-brdo/,[IZDAVANJE] Stan kosevsko brdo,330 KM,Sarajevo - Centar,43.86997,18.405896,32,Jednosoban (1),,,
https://www.olx.ba/artikal/31245640/prostor-izdaje-dvosoban-stan-kosevsko-brdo/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Koševsko brdo",380 KM,Sarajevo - Centar,43.869595,18.407369,40,Dvosoban (2),Jukićeva,1980-1989,
https://www.olx.ba/artikal/28874769/stan-u-centru-sarajeva-i-zona-visoko-prizemlje/,[IZDAVANJE] Stan u centru Sarajeva - I zona - visoko prizemlje,PO DOGOVORU,Sarajevo - Centar,43.866052,18.41269,46,Dvosoban (2),Patriotske lige 8,,Zapad
https://www.olx.ba/artikal/31232484/trosoban-stan/,[IZDAVANJE] Trosoban stan,350 KM,"Sarajevo, Novi Grad",43.860896,18.358492,100,Trosoban (3),1980-1989,,Jugozapad
https://www.olx.ba/artikal/30935777/zavrsenoooo-izdajem-trosoban-stan-na-stupu/,[IZDAVANJE] ZAVRSENOOOO IZDAJEM TROSOBAN STAN NA STUPU,700 KM,Ilidža,43.831406,18.300211,73,Trosoban (3),stupska 1e,Novogradnja,Istok
https://www.olx.ba/artikal/31242891/stan-hrasnica/,[IZDAVANJE] Stan Hrasnica,200 KM,Ilidža,43.831406,18.300211,30,Garsonjera,Suvada Dulimana,2000-2009,
https://www.olx.ba/artikal/30030386/stan-sarajevo-centar-ciglane/,[IZDAVANJE] Stan Sarajevo - Centar- Ciglane,PO DOGOVORU,Sarajevo - Centar,43.865713,18.409383,100,Trosoban (3),Merhemića Trg,1990-1999,Jugozapad
https://www.olx.ba/artikal/31064401/namjesten-trosoban-stan-na-ciglanama/,[IZDAVANJE] Namješten trosoban stan na Ciglanama,700 KM,Sarajevo - Centar,43.867491,18.406854,78,Trosoban (3),Antuna Hangija,1980-1989,Zapad
https://www.olx.ba/artikal/31241638/trosoban-stan-jezero-80-m2/,[IZDAVANJE] TROSOBAN STAN JEZERO 80 m2,500 KM,Sarajevo - Centar,43.877097,18.413575,80,Trosoban (3),Nahorevska,,Jugoistok
https://www.olx.ba/artikal/31241562/dvosoban-stan-stari-grad-65-m2-iza-katedrale/,[IZDAVANJE] DVOSOBAN STAN STARI GRAD 65 m2 iza katedrale,300 KM,Stari Grad,43.864353,18.424223,65,Dvosoban (2),Ašikovac,,Jugoistok
https://www.olx.ba/artikal/18528502/iznajmljujem-namjesten-stan-u-kasindolskoj/,[IZDAVANJE] Iznajmljujem namjesten stan u Kasindolskoj,PO DOGOVORU,Ilidža,43.831677,18.323005,80,Trosoban (3),Kasindolska 138,,
https://www.olx.ba/artikal/31239432/izdajem-dvosoban-namjesten-stan-u-samom-centru-grada/,[IZDAVANJE] IZDAJEM DVOSOBAN NAMJESTEN STAN U SAMOM CENTRU GRADA,400 KM,Stari Grad,,,40,Dvosoban (2),Logavina,,
https://www.olx.ba/artikal/31238078/stan-sarajevo-ciglane/,"[IZDAVANJE] Stan Sarajevo, Ciglane",300 KM,Sarajevo - Centar,43.86534,18.407304,44,Jednosoban (1),Dajanli Ibrahim-bega 10,,
https://www.olx.ba/artikal/31237936/stan-sarajevo-novo-sarajevo/,[IZDAVANJE] Stan Sarajevo-Novo Sarajevo,PO DOGOVORU,Novo Sarajevo,,,43,Jednosoban (1),,,
https://www.olx.ba/artikal/16761785/stan-sarajevo-grbavica-kovacici/,[IZDAVANJE] Stan Sarajevo Grbavica Kovačići,195 KM,Novo Sarajevo,43.847655,18.401145,65,Dvosoban (2),Radnička,,
https://www.olx.ba/artikal/31234322/stan-mejtas-sarajevo-centar/,[IZDAVANJE] Stan Mejtaš Sarajevo Centar,700 KM,Sarajevo - Centar,43.86144,18.419946,45,Dvosoban (2),Dola 3,Novogradnja,Jugoistok
https://www.olx.ba/artikal/31233379/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,400 KM,Sarajevo - Centar,43.857643,18.422726,37,Jednosoban (1),Branilaca Sarajeva 32/1,,Jug
https://www.olx.ba/artikal/29882282/stan-na-dan/,[IZDAVANJE] STAN NA DAN,60 KM,Sarajevo - Centar,43.859361,18.40503,38,Jednosoban (1),,,
https://www.olx.ba/artikal/31212398/trosoban-namjesten-stan-u-centru/,[IZDAVANJE] Trosoban namješten stan u Centru,400 KM,Sarajevo - Centar,43.870554,18.408441,60,Trosoban (3),Patriotske lige 38,,Jugoistok
https://www.olx.ba/artikal/29742950/prazan-trosoban-stan-renoviran-donji-velesici/,"[IZDAVANJE] Prazan trosoban Stan, Renoviran, DONJI VELESICI",PO DOGOVORU,Novo Sarajevo,43.870088,18.400045,70,Trosoban (3),Muhameda Efendije Pandze 267,,
https://www.olx.ba/artikal/23094695/stan-sarajevo-nova-otoka-izdavanje-novi-grad-garsonjera/,[IZDAVANJE] Stan Sarajevo NOVA Otoka izdavanje Novi grad Garsonjera,450 KM,Ilidža,43.831406,18.300211,34,Garsonjera,Džemala bijedica 129,Novogradnja,
https://www.olx.ba/artikal/31154187/stan-sarajevo-novi-grad/,[IZDAVANJE] Stan Sarajevo-Novi Grad,400 KM,"Sarajevo, Novi Grad",,,50,Dvosoban (2),Ilije Engela,,
https://www.olx.ba/artikal/31231853/stan-u-kuci-buca-potok-komplet-namjesten/,[IZDAVANJE] Stan u kuci Buca potok komplet namjesten,199 KM,"Sarajevo, Novi Grad",43.860923,18.339103,60,Dvosoban (2),Adema buce 385,2015+,
https://www.olx.ba/artikal/31231600/stan-tibra-1-nedzarici/,"[IZDAVANJE] Stan Tibra 1, Nedzarici",450 KM,Ilidža,43.841528,18.331014,54,Dvosoban (2),Silve Rizvanbegovic,,
https://www.olx.ba/artikal/31228444/opremljen-stan-u-centru/,[IZDAVANJE] Opremljen stan u Centru,500 KM,Sarajevo - Centar,43.86016,18.407503,55,Dvosoban (2),Avde Jabučice 37,Prije 1950,Istok
https://www.olx.ba/artikal/19591202/prostor-izdaje-dvosoban-stan-mejtas/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Mejtaš",1.000 KM,Sarajevo - Centar,43.86189,18.414557,72,Dvosoban (2),Josipa Vancaša,1970-1979,
https://www.olx.ba/artikal/31149699/izdajem-trosoban-stan-72-m2/,[IZDAVANJE] Izdajem trosoban stan 72 m2,400 KM,"Sarajevo, Novi Grad",43.842347,18.344886,72,Trosoban (3),,,
https://www.olx.ba/artikal/19108024/velesici-trosoban-stan-sa-garazom-iznajmljivanje/,[IZDAVANJE] Velešići Trosoban stan sa garažom - Iznajmljivanje,600 KM,Novo Sarajevo,43.865811,18.400882,72,Dvosoban (2),Josipa Vancaša,1960-1969,Jugozapad
https://www.olx.ba/artikal/13466004/stan-na-noc-sarajevo/,[IZDAVANJE] Stan na noc Sarajevo,60 KM,Novo Sarajevo,43.849992,18.381253,56,Dvosoban (2),Grbavicka,,
https://www.olx.ba/artikal/31221334/dvosoban-stan-centar-cekalusa-65-m2/,[IZDAVANJE] DVOSOBAN STAN CENTAR ČEKALUŠA 65 m2,650 KM,Sarajevo - Centar,43.861983,18.417228,65,Dvosoban (2),Čekaluša,,Jugoistok
https://www.olx.ba/artikal/31221225/stan-u-privatnoj-kuci/,[IZDAVANJE] Stan u privatnoj kući,250 KM,Stari Grad,43.850791,18.43518,60,Trosoban (3),Kamenica 24,,
https://www.olx.ba/artikal/31221236/trosoban-stan-iznad-opce-bolnice-70-m2/,[IZDAVANJE] TROSOBAN STAN IZNAD OPĆE BOLNICE 70 m2,700 KM,Sarajevo - Centar,43.860096,18.40754,70,Trosoban (3),Avde Jabučice,Prije 1950,Jugoistok
https://www.olx.ba/artikal/31220807/trosoban-stan-hrasno-sarajevo-novo-sarajevo/,[IZDAVANJE] Trosoban stan Hrasno Sarajevo-Novo Sarajevo,700 KM,Novo Sarajevo,43.84712,18.378608,80,Trosoban (3),,,
https://www.olx.ba/artikal/31143265/stan-sarajevo-novo-sarajevo/,[IZDAVANJE] Stan Sarajevo-Novo Sarajevo,PO DOGOVORU,Novo Sarajevo,,,35,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/31217947/izdajem-stan/,[IZDAVANJE] Izdajem stan,300 KM,Novo Sarajevo,43.85406,18.392567,40,Jednoiposoban (1.5),Novopazarska,,
https://www.olx.ba/artikal/31217751/dvosoban-stan-otoka-58-m2/,[IZDAVANJE] DVOSOBAN STAN OTOKA 58 m2,430 KM,"Sarajevo, Novi Grad",43.847051,18.366859,58,Dvosoban (2),Brčanska,1970-1979,Jugozapad
